course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
e-73,edx,Harvard University,"Tangible Things: Discovering History Through Artworks, Artifacts, Scientific Specimens, and the Stuff Around You",Humanities,https://www.edx.org/course/tangible-things-discovering-history-through-artwor,49.0,Introductory,61139,0,0,0,20.0,English,
e-74,edx,"University of California, Berkeley",Academic and Business Writing,Communication,https://www.edx.org/course/academic-and-business-writing,49.0,Introductory,322701,0,0,0,24.0,English,
e-75,edx,Harvard University,Data Science: Capstone,Data Analysis & Statistics,https://www.edx.org/course/data-science-capstone,99.0,Introductory,62803,0,0,0,35.0,English,
e-76,edx,New York University,Basics of Computing and Programming,Computer Science,https://www.edx.org/course/basics-of-computing-and-programming,200.0,Introductory,37045,0,0,0,63.0,English,
e-77,edx,Harvard University,"Fundamentals of Neuroscience, Part 2: Neurons and Networks",Biology & Life Sciences,https://www.edx.org/course/fundamentals-of-neuroscience-part-2-neurons-and-ne,99.0,Introductory,84874,0,0,0,24.0,English,
e-78,edx,The University of Michigan,Successful Negotiation: Essential Strategies and Skills,Business & Management,https://www.edx.org/course/successful-negotiation-essential-strategies-and-skills,49.0,Introductory,31369,0,0,0,21.0,English,
e-79,edx,Harvard University,Data Science: Linear Regression,Data Analysis & Statistics,https://www.edx.org/course/data-science-linear-regression,49.0,Introductory,75310,0,0,0,12.0,English,
e-80,edx,The World Wide Web Consortium (W3C),HTML5 and CSS Fundamentals,Computer Science,https://www.edx.org/course/html5-and-css-fundamentals,199.0,Introductory,335895,0,0,0,30.0,English,
e-81,edx,Harvard University,Data Science: Productivity Tools,Data Analysis & Statistics,https://www.edx.org/course/data-science-productivity-tools,49.0,Introductory,66683,0,0,0,12.0,English,
e-82,edx,Columbia University,Introduction to Corporate Finance,Business & Management,https://www.edx.org/course/introduction-to-corporate-finance,225.0,Introductory,98093,0,0,0,14.0,English,
e-83,edx,Stanford University,Computer Science 101,Computer Science,https://www.edx.org/course/computer-science-101,149.0,Introductory,39540,0,0,0,30.0,English,
e-84,edx,Harvard University,Data Science: Wrangling,Data Analysis & Statistics,https://www.edx.org/course/data-science-wrangling,49.0,Introductory,64584,0,0,0,12.0,English,
e-85,edx,Cornell University,A Hands-on Introduction to Engineering Simulations,Engineering,https://www.edx.org/course/a-hands-on-introduction-to-engineering-simulations,199.0,Intermediate,187138,0,0,0,30.0,English,
e-86,edx,IBM,AI for Everyone: Master the Basics,Computer Science,https://www.edx.org/course/artificial-intelligence-for-everyone,49.0,Introductory,49340,0,0,0,6.0,English,
e-87,edx,The University of Queensland,The Psychology of Criminal Justice,Humanities,https://www.edx.org/course/the-psychology-of-criminal-justice,99.0,Introductory,110086,0,0,0,12.0,English,
e-88,edx,IBM,Machine Learning with Python: A Practical Introduction,Data Analysis & Statistics,https://www.edx.org/course/machine-learning-with-python-a-practical-introduct,39.0,Introductory,80161,0,0,0,25.0,English,
e-89,edx,IBM,Analyzing Data with Python,Data Analysis & Statistics,https://www.edx.org/course/analyzing-data-with-python,39.0,Introductory,94079,0,0,0,15.0,English,
e-90,edx,Universitat Politècnica de Valencia,Excel: gestión de datos,Computer Science,https://www.edx.org/course/excel-gestion-de-datos,75.0,Intermediate,111785,0,0,0,30.0,Español,
e-91,edx,Massachusetts Institute of Technology,Probability - The Science of Uncertainty and Data,Data Analysis & Statistics,https://www.edx.org/course/probability-the-science-of-uncertainty-and-data,300.0,Advanced,205615,0,0,0,192.0,English,
e-92,edx,Harvard University,"Fundamentals of Neuroscience, Part 3: The Brain",Biology & Life Sciences,https://www.edx.org/course/fundamentals-of-neuroscience-part-3-the-brain,99.0,Introductory,85034,0,0,0,32.0,English,
e-93,edx,Harvard University,Sikhism Through Its Scriptures,Humanities,https://www.edx.org/course/sikhism-through-its-scriptures,99.0,Introductory,44125,0,0,0,30.0,English,
e-94,edx,Universitat Politècnica de Valencia,Upper-Intermediate English: Business and Modern Life,Language,https://www.edx.org/course/upper-intermediate-english-modern-life,50.0,Intermediate,77991,0,0,0,16.0,English,
e-96,edx,Harvard University,Religious Literacy: Traditions and Scriptures,Humanities,https://www.edx.org/course/religious-literacy-traditions-and-scriptures,99.0,Introductory,96972,0,0,0,30.0,English,
e-97,edx,The University of Michigan,Programación para todos (empezando con Python),Computer Science,https://www.edx.org/course/programacion-para-todos-empezando-con-python,49.0,Introductory,81004,0,0,0,21.0,Español,
e-98,edx,Davidson College,Analyzing and Visualizing Data with Power BI,Data Analysis & Statistics,https://www.edx.org/course/data-analysis-in-power-bi,99.0,Introductory,28879,0,0,0,60.0,English,
e-99,edx,Harvard University,High-Dimensional Data Analysis,Data Analysis & Statistics,https://www.edx.org/course/high-dimensional-data-analysis,149.0,Advanced,78443,0,0,0,12.0,English,
e-100,edx,Berklee College of Music,Introduction To Music Theory,Humanities,https://www.edx.org/course/introduction-to-music-theory-2,49.0,Introductory,67029,0,0,0,24.0,English,
e-101,edx,The Hong Kong Polytechnic University,Human Anatomy,Medicine,https://www.edx.org/course/human-anatomy,139.0,Introductory,126850,0,0,0,24.0,English,
e-102,edx,Harvard University,"CitiesX: The Past, Present and Future of Urban Life",Social Sciences,https://www.edx.org/course/citiesx-the-past-present-and-future-of-urban-life,99.0,Introductory,76874,0,0,0,66.0,English,
e-103,edx,Harvard University,The Path to Happiness: What Chinese Philosophy Teaches us about the Good Life,Philosophy & Ethics,https://www.edx.org/course/the-path-to-happiness,99.0,Introductory,24208,0,0,0,19.5,English,
e-104,edx,Massachusetts Institute of Technology,Entrepreneurship 101: Who is your customer?,Business & Management,https://www.edx.org/course/entrepreneurship-101-who-is-your-customer,49.0,Introductory,41838,0,0,0,30.0,English,
e-105,edx,Harvard University,"U.S. Public Policy: Social, Economic, and Foreign Policies",Social Sciences,https://www.edx.org/course/us-public-policy-social-economic-and-foreign-polic,49.0,Introductory,44045,0,0,0,12.0,English,
