course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
project-planning-1,coursera,"University of California, Irvine",Project Planning,,https://www.coursera.org/learn/project-planning-1,0,,0,0,20.0,4.35,0,,2017-10-19
uva-darden-getting-started-agile,coursera,University of Virginia,Agile Meets Design Thinking,,https://www.coursera.org/learn/uva-darden-getting-started-agile,0,,0,0,641.0,4.750390015600624,0,,2016-02-21
aws-fundamentals-going-cloud-native,coursera,Amazon Web Services,AWS Fundamentals: Going Cloud-Native,,https://www.coursera.org/learn/aws-fundamentals-going-cloud-native,0,,0,0,1804.0,4.680155210643015,0,,2018-11-18
construction-project-management,coursera,Columbia University,Construction Project Management,,https://www.coursera.org/learn/construction-project-management,0,,0,0,845.0,4.753846153846154,0,,2016-09-29
mathematical-thinking,coursera,Stanford University,Introduction to Mathematical Thinking,,https://www.coursera.org/learn/mathematical-thinking,0,,0,0,444.0,4.786036036036036,0,,2017-01-11
everyday-parenting,coursera,Yale University,Everyday Parenting: The ABCs of Child Rearing,,https://www.coursera.org/learn/everyday-parenting,0,,0,0,596.0,4.929530201342282,0,,2017-08-17
intro-to-healthcare,coursera,Stanford University,Introduction to Healthcare,,https://www.coursera.org/learn/intro-to-healthcare,0,,0,0,6.0,4.0,0,,2020-09-09
machine-learning-with-python,coursera,IBM,Machine Learning with Python,,https://www.coursera.org/learn/machine-learning-with-python,0,,0,0,1588.0,4.492443324937028,0,,2018-08-21
terrorism,coursera,Universiteit Leiden,Terrorism and Counterterrorism: Comparing Theory and Practice,,https://www.coursera.org/learn/terrorism,0,,0,0,598.0,4.752508361204013,0,,2015-08-07
clinical-data-management,coursera,Vanderbilt University,Data Management for Clinical Research,,https://www.coursera.org/learn/clinical-data-management,0,,0,0,273.0,4.73992673992674,0,,2016-07-08
sustainable-fashion,coursera,Copenhagen Business School,Sustainable Fashion,,https://www.coursera.org/learn/sustainable-fashion,0,,0,0,126.0,4.841269841269841,0,,2019-12-05
data-science-k-means-clustering-python,coursera,University of London,Foundations of Data Science: K-Means Clustering in Python,,https://www.coursera.org/learn/data-science-k-means-clustering-python,0,,0,0,80.0,4.6,0,,2019-06-04
instructional-design-foundations-applications,coursera,University of Illinois at Urbana-Champaign,Instructional Design Foundations and Applications,,https://www.coursera.org/learn/instructional-design-foundations-applications,0,,0,0,93.0,3.860215053763441,0,,2019-01-14
enlinea,coursera,Universidad Nacional Autónoma de México,Cursos en línea: modelo para armar,,https://www.coursera.org/learn/enlinea,0,,0,0,58.0,4.896551724137931,0,,2020-08-31
modern-art-ideas,coursera,The Museum of Modern Art,Modern Art & Ideas,,https://www.coursera.org/learn/modern-art-ideas,0,,0,0,1191.0,4.780016792611251,0,,2015-09-03
speak-english-professionally,coursera,Georgia Institute of Technology,"Speak English Professionally: In Person, Online & On the Phone",,https://www.coursera.org/learn/speak-english-professionally,0,,0,0,2190.0,4.749771689497717,0,,2016-03-14
gcp-infrastructure-foundation,coursera,Google Cloud,Essential Google Cloud Infrastructure: Foundation,,https://www.coursera.org/learn/gcp-infrastructure-foundation,0,,0,0,1482.0,4.707152496626181,0,,2017-06-30
introduction-to-ai,coursera,IBM,Introduction to Artificial Intelligence (AI),,https://www.coursera.org/learn/introduction-to-ai,0,,0,0,1298.0,4.737288135593221,0,,2019-06-28
dog-emotion-and-cognition,coursera,Duke University,Dog Emotion and Cognition,,https://www.coursera.org/learn/dog-emotion-and-cognition,0,,0,0,1048.0,4.661259541984733,0,,2015-08-12
organizational-behavior,coursera,Università Bocconi,International Leadership and Organizational Behavior,,https://www.coursera.org/learn/organizational-behavior,0,,0,0,460.0,4.826086956521739,0,,2015-11-06
sdgbusiness,coursera,Erasmus University Rotterdam,Driving business towards the Sustainable Development Goals,,https://www.coursera.org/learn/sdgbusiness,0,,0,0,97.0,4.907216494845361,0,,2019-07-13
global-sustainable-development,coursera,University of Copenhagen,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",,https://www.coursera.org/learn/global-sustainable-development,0,,0,0,657.0,4.794520547945205,0,,2018-02-03
bcg-uva-darden-digital-transformation,coursera,BCG,Digital Transformation,,https://www.coursera.org/learn/bcg-uva-darden-digital-transformation,0,,0,0,1052.0,4.7994296577946765,0,,2018-02-28
nlp-sequence-models,coursera,DeepLearning.AI,Sequence Models,,https://www.coursera.org/learn/nlp-sequence-models,0,,0,0,2876.0,4.633866481223922,0,,2018-02-01
entrepreneur-changement,coursera,HEC Paris,Devenir entrepreneur du changement,,https://www.coursera.org/learn/entrepreneur-changement,0,,0,0,177.0,4.745762711864407,0,,2015-09-05
